region,province,locality,zip_code,property_type,property_subtype,price,living_area,number_rooms,kitchen,kitchen_score,building_state,building_score,has_garden,has_terrace,has_pool,has_fireplace,number_facades,furnished,price_per_sqm,predicted_price,valuation_gap,valuation_gap_pct
Wallonie,Walloon Brabant,La Hulpe,1310,HOUSE,VILLA,1980000.0,732.0,7.0,HYPER_EQUIPPED,3,AS_NEW,5.0,0,0,1,1,4,0,2704.9180327868853,2066619.0,-86619.0,-4.191338606680767
Brussels,Brussels,Uccle,1180,HOUSE,VILLA,1995000.0,339.0,5.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,0,4,0,5884.95575221239,1966800.0,28200.0,1.4338010982306284
Brussels,Brussels,Uccle,1180,HOUSE,VILLA,2100000.0,630.0,5.0,HYPER_EQUIPPED,3,GOOD,3.0,0,1,0,0,4,0,3333.3333333333335,2145165.0,-45165.0,-2.1054324492521554
Brussels,Brussels,Uccle,1180,HOUSE,HOUSE,2300000.0,660.0,6.0,HYPER_EQUIPPED,3,TO_BE_DONE_UP,2.0,0,1,1,0,4,0,3484.848484848485,2237285.0,62715.0,2.8031743832368248
Flanders,Flemish Brabant,Rhode-Saint-Genese,1640,HOUSE,VILLA,2390000.0,400.0,5.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,1,1,1,0,4,0,5975.0,1381775.0,1008225.0,72.96593150114889
Flanders,Flemish Brabant,Rhode-St-Genèse,1640,HOUSE,HOUSE,2390000.0,400.0,6.0,HYPER_EQUIPPED,3,JUST_RENOVATED,4.0,1,1,1,1,4,0,5975.0,2060955.0,329045.0,15.965656697987098
Flanders,East Flanders,Gent,9000,HOUSE,APARTMENT_BLOCK,2400000.0,363.0,0.0,NOT_INSTALLED,0,TO_BE_DONE_UP,2.0,0,0,0,0,2,0,6611.570247933884,727240.0,1672760.0,230.01485066828008
Brussels,Brussels,Uccle,1180,HOUSE,VILLA,2650000.0,563.0,5.0,HYPER_EQUIPPED,3,GOOD,3.0,0,1,0,0,4,0,4706.927175843694,2381090.0,268910.0,11.293567231814002
Flanders,West Flanders,Kortrijk,8500,HOUSE,HOUSE,2650000.0,850.0,10.0,USA_SEMI_EQUIPPED,1,GOOD,3.0,1,1,0,0,4,0,3117.6470588235293,2165890.0,484110.0,22.35155063276528
Brussels,Brussels,Woluwe-Saint-Pierre,1150,HOUSE,APARTMENT_BLOCK,2800000.0,1000.0,10.0,HYPER_EQUIPPED,3,GOOD,3.0,1,1,0,0,4,0,2800.0,2629512.5,170487.5,6.483616259667905
Brussels,Brussels,Woluwe-Saint-Pierre,1150,HOUSE,VILLA,2800000.0,1000.0,10.0,HYPER_EQUIPPED,3,GOOD,3.0,1,1,0,0,4,0,2800.0,2616795.0,183205.0,7.001121601042497
Wallonie,Walloon Brabant,Lasne,1380,HOUSE,VILLA,2950000.0,780.0,7.0,INSTALLED,2,AS_NEW,5.0,0,1,0,1,4,0,3782.051282051282,2382375.0,567625.0,23.826013956660898
Brussels,Brussels,Bruxelles  1,1000,HOUSE,HOUSE,850000.0,200.0,5.0,INSTALLED,2,,3.0,1,1,0,0,2,0,4250.0,763466.6375,86533.36250000005,11.334269010543379
Brussels,Brussels,Uccle,1180,APARTMENT,APARTMENT,600000.0,179.0,4.0,INSTALLED,2,,3.0,0,1,0,0,2,0,3351.95530726257,552942.935,47057.064999999944,8.510293200509008
Brussels,Brussels,Forest,1190,APARTMENT,APARTMENT,275000.0,110.0,3.0,INSTALLED,2,,3.0,0,1,0,0,3,0,2500.0,300710.0,-25710.0,-8.549765554853513
Brussels,Brussels,Ixelles,1050,HOUSE,HOUSE,795000.0,300.0,3.0,USA_SEMI_EQUIPPED,1,TO_BE_DONE_UP,2.0,0,1,0,0,2,0,2650.0,773590.0,21410.0,2.7676159205780837
Brussels,Brussels,Ixelles,1050,APARTMENT,LOFT,795000.0,300.0,3.0,USA_SEMI_EQUIPPED,1,GOOD,3.0,0,1,0,0,2,0,2650.0,810597.5,-15597.5,-1.9241978910618402
Flanders,Antwerp,Lille,2275,APARTMENT,APARTMENT,289000.0,99.0,2.0,NOT_INSTALLED,0,GOOD,3.0,0,0,0,0,2,0,2919.191919191919,351538.47333333327,-62538.47333333327,-17.789937112810264
Brussels,Brussels,Pentagone (Bruxelles),1000,APARTMENT,FLAT_STUDIO,265000.0,47.0,0.0,NOT_INSTALLED,0,GOOD,3.0,0,0,0,0,2,0,5638.297872340426,234485.0,30515.0,13.013625605049365
Wallonie,Hainaut,GRAND-RENG,6560,HOUSE,HOUSE,150000.0,110.0,3.0,INSTALLED,2,GOOD,3.0,0,1,0,0,2,0,1363.6363636363637,167272.03968253962,-17272.039682539616,-10.325718342001258
Wallonie,Namur,BIESME,5640,HOUSE,EXCEPTIONAL_PROPERTY,519000.0,255.0,5.0,INSTALLED,2,GOOD,3.0,0,0,0,0,4,0,2035.2941176470588,491242.49,27757.51000000001,5.650470096754051
Flanders,West Flanders,Veurne,8630,HOUSE,HOUSE,620000.0,182.0,3.0,INSTALLED,2,AS_NEW,5.0,0,1,0,0,4,0,3406.5934065934066,566362.675,53637.32499999995,9.470490794613177
Flanders,West Flanders,Brugge,8000,HOUSE,HOUSE,675000.0,143.0,3.0,INSTALLED,2,GOOD,3.0,0,0,0,0,4,0,4720.27972027972,487735.24,187264.76,38.39475695871391
Flanders,Antwerp,Sint-Job-in-'t-Goor,2960,HOUSE,HOUSE,484000.0,250.0,3.0,INSTALLED,2,GOOD,3.0,1,0,0,0,4,0,1936.0,521442.5,-37442.5,-7.180561615134938
Flanders,Antwerp,Hoboken,2660,HOUSE,HOUSE,325000.0,105.0,3.0,INSTALLED,2,AS_NEW,5.0,0,1,0,0,2,0,3095.2380952380954,323711.875,1288.125,0.39792330757096883
Flanders,Antwerp,Wilrijk,2610,APARTMENT,GROUND_FLOOR,239000.0,85.0,2.0,INSTALLED,2,TO_BE_DONE_UP,2.0,1,0,0,0,2,0,2811.764705882353,235358.16666666663,3641.833333333372,1.547357962934523
Flanders,Antwerp,Deurne,2100,HOUSE,HOUSE,239000.0,82.0,2.0,INSTALLED,2,GOOD,3.0,0,1,0,0,2,0,2914.6341463414633,254114.42,-15114.420000000013,-5.947879699231556
Flanders,West Flanders,Kortemark,8610,HOUSE,HOUSE,360000.0,134.0,3.0,NOT_INSTALLED,0,GOOD,3.0,0,0,0,0,4,0,2686.5671641791046,348235.155,11764.844999999972,3.378419677358528
Wallonie,Liège,Flémalle-Grande,4400,APARTMENT,APARTMENT,258158.0,80.0,2.0,NOT_INSTALLED,0,AS_NEW,5.0,1,1,0,0,1,0,3226.975,254985.13166666668,3172.8683333333174,1.2443346451592712
Flanders,West Flanders,Heule,8501,HOUSE,MANSION,319000.0,200.0,3.0,NOT_INSTALLED,0,JUST_RENOVATED,4.0,0,0,0,0,2,0,1595.0,443402.53833333333,-124402.53833333333,-28.056343294952494
Wallonie,Hainaut,Jemappes,7012,APARTMENT,APARTMENT,100000.0,117.0,2.0,SEMI_EQUIPPED,1,,3.0,0,0,0,0,2,0,854.7008547008547,138167.5,-38167.5,-27.624079468760744
Flanders,West Flanders,Oostende,8400,APARTMENT,APARTMENT,279000.0,85.0,2.0,INSTALLED,2,GOOD,3.0,0,0,0,0,1,0,3282.3529411764707,267273.375,11726.625,4.387502122124959
Flanders,East Flanders,Sint-Gillis-bij-Dendermonde (Dendermonde),9200,HOUSE,HOUSE,375000.0,100.0,3.0,HYPER_EQUIPPED,3,GOOD,3.0,1,1,0,0,4,0,3750.0,363637.26,11362.73999999999,3.1247457975016064
Wallonie,Namur,Ohey,5350,HOUSE,HOUSE,314500.0,170.0,4.0,USA_UNINSTALLED,0,AS_NEW,5.0,1,0,0,0,3,0,1850.0,308124.5,6375.5,2.069131146663118
Flanders,Flemish Brabant,Linkebeek,1630,HOUSE,HOUSE,529000.0,172.0,4.0,SEMI_EQUIPPED,1,TO_BE_DONE_UP,2.0,0,0,0,1,3,0,3075.5813953488373,465845.0,63155.0,13.557084437956831
Flanders,Flemish Brabant,Herent,3020,HOUSE,EXCEPTIONAL_PROPERTY,559000.0,166.0,3.0,HYPER_EQUIPPED,3,AS_NEW,5.0,1,1,0,0,4,0,3367.4698795180725,568782.0,-9782.0,-1.7198153246762378
Flanders,East Flanders,Gent,9000,HOUSE,HOUSE,569000.0,157.0,3.0,INSTALLED,2,,3.0,1,0,0,0,1,0,3624.203821656051,496487.9833333333,72512.01666666672,14.604989264762008
Flanders,East Flanders,Gent,9000,HOUSE,HOUSE,619000.0,180.0,3.0,INSTALLED,2,,3.0,1,0,0,0,1,0,3438.8888888888887,407860.0,211140.0,51.76776344824204
Flanders,Flemish Brabant,Overijse,3090,HOUSE,VILLA,820000.0,231.0,4.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,1,0,0,0,4,0,3549.78354978355,880690.0,-60690.0,-6.891187591547536
Wallonie,Walloon Brabant,Bierges,1301,HOUSE,HOUSE,1395000.0,443.0,5.0,HYPER_EQUIPPED,3,GOOD,3.0,1,1,1,0,4,0,3148.984198645598,1483405.0,-88405.0,-5.959599704733367
Brussels,Brussels,Uccle,1180,HOUSE,EXCEPTIONAL_PROPERTY,1990000.0,300.0,5.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,1,0,4,0,6633.333333333333,1886885.0,103115.0,5.46482695023809
Flanders,Flemish Brabant,Tremelo,3120,HOUSE,HOUSE,299000.0,120.0,2.0,INSTALLED,2,GOOD,3.0,1,1,0,0,3,0,2491.6666666666665,353970.8452380952,-54970.84523809521,-15.529766357203679
Flanders,Antwerp,Boom,2850,HOUSE,HOUSE,349000.0,135.0,3.0,INSTALLED,2,,3.0,0,1,0,0,1,0,2585.185185185185,318458.75,30541.25,9.590331557854824
Flanders,Antwerp,Ranst,2520,HOUSE,HOUSE,449000.0,188.0,3.0,INSTALLED,2,AS_NEW,5.0,0,1,0,0,3,0,2388.2978723404253,460055.0,-11055.0,-2.402973557509428
Wallonie,Namur,Hastière Heer,5543,HOUSE,APARTMENT_BLOCK,175000.0,270.0,5.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,0,1,0,0,3,0,648.1481481481482,202661.25,-27661.25,-13.649007888779922
Wallonie,Namur,Vedrin,5020,HOUSE,HOUSE,499000.0,254.0,3.0,NOT_INSTALLED,0,AS_NEW,5.0,0,0,0,0,4,0,1964.5669291338584,491007.5,7992.5,1.6277755431434349
Brussels,Brussels,Saint-Gilles,1060,HOUSE,HOUSE,560000.0,300.0,6.0,HYPER_EQUIPPED,3,TO_BE_DONE_UP,2.0,0,1,0,0,2,0,1866.6666666666667,628015.0,-68015.0,-10.830155330684777
Flanders,Antwerp,Brasschaat,2930,HOUSE,HOUSE,595000.0,223.0,4.0,NOT_INSTALLED,0,AS_NEW,5.0,1,1,0,0,3,0,2668.1614349775787,516785.83333333326,78214.16666666674,15.134735053044235
Brussels,Brussels,Uccle,1180,HOUSE,HOUSE,795000.0,186.0,3.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,1,1,0,0,2,0,4274.193548387097,747093.0,47907.0,6.412454674317655
Flanders,Flemish Brabant,Linkebeek,1630,HOUSE,HOUSE,785000.0,262.0,4.0,INSTALLED,2,AS_NEW,5.0,1,1,0,1,3,0,2996.1832061068703,717273.25,67726.75,9.442252307610802
Flanders,Flemish Brabant,Opwijk,1745,HOUSE,HOUSE,499000.0,196.0,4.0,HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,0,4,0,2545.918367346939,483412.125,15587.875,3.2245519286468043
Flanders,East Flanders,Kluizen,9940,HOUSE,HOUSE,437000.0,150.0,3.0,NOT_INSTALLED,0,GOOD,3.0,0,0,0,0,3,0,2913.3333333333335,414004.45833333326,22995.541666666744,5.554418848347768
Wallonie,Liège,Herstal,4040,HOUSE,HOUSE,215000.0,146.0,2.0,INSTALLED,2,,3.0,0,1,0,0,2,0,1472.6027397260275,194257.7380952381,20742.261904761894,10.677701752396938
Flanders,West Flanders,Deerlijk,8540,HOUSE,HOUSE,315500.0,125.0,3.0,NOT_INSTALLED,0,AS_NEW,5.0,1,1,0,0,3,0,2524.0,349917.6666666666,-34417.66666666663,-9.835932833723733
Wallonie,Liège,Neuville-en-Condroz,4121,HOUSE,HOUSE,355957.0,120.0,3.0,NOT_INSTALLED,0,,3.0,1,0,0,0,4,0,2966.3083333333334,303330.57516468246,52626.424835317535,17.349528581728336
Flanders,West Flanders,Oostende,8400,HOUSE,HOUSE,479000.0,350.0,4.0,NOT_INSTALLED,0,GOOD,3.0,0,1,0,0,3,0,1368.5714285714287,477065.0,1935.0,0.4056051062224226
Flanders,Limburg,Hasselt,3500,HOUSE,HOUSE,275000.0,193.0,3.0,NOT_INSTALLED,0,GOOD,3.0,0,0,0,0,2,0,1424.8704663212436,244391.66666666657,30608.33333333343,12.52429501824262
Flanders,East Flanders,Bachte-Maria-Leerne,9800,HOUSE,VILLA,525000.0,370.0,6.0,INSTALLED,2,TO_BE_DONE_UP,2.0,1,1,0,1,4,0,1418.918918918919,838735.0,-313735.0,-37.405736019124035
Flanders,West Flanders,Zeebrugge,8380,APARTMENT,APARTMENT,299000.0,106.0,2.0,INSTALLED,2,AS_NEW,5.0,0,1,0,0,2,0,2820.754716981132,318915.9642857143,-19915.96428571432,-6.244894115075331
Flanders,West Flanders,Harelbeke,8530,HOUSE,HOUSE,245000.0,151.0,2.0,INSTALLED,2,AS_NEW,5.0,1,1,0,0,2,0,1622.5165562913908,289775.0,-44775.0,-15.451643516521438
Flanders,Antwerp,Lier,2500,HOUSE,HOUSE,259000.0,136.0,3.0,INSTALLED,2,TO_RENOVATE,1.0,1,0,0,0,3,0,1904.4117647058824,283332.45,-24332.45000000001,-8.587950303609773
Wallonie,Namur,Cerfontaine,5630,HOUSE,HOUSE,185000.0,138.0,3.0,USA_HYPER_EQUIPPED,3,TO_BE_DONE_UP,2.0,1,0,0,0,4,0,1340.5797101449275,242437.0,-57437.0,-23.6915157339845
Wallonie,Walloon Brabant,Hélècine,1357,HOUSE,HOUSE,292500.0,140.0,3.0,USA_UNINSTALLED,0,,3.0,1,0,0,0,3,0,2089.285714285714,257472.315,35027.685,13.604447142210221
Flanders,East Flanders,Waasmunster,9250,HOUSE,HOUSE,475000.0,196.0,4.0,HYPER_EQUIPPED,3,AS_NEW,5.0,1,1,0,0,4,0,2423.469387755102,500284.875,-25284.875,-5.054095429129254
Flanders,Antwerp,Arendonk,2370,APARTMENT,APARTMENT,214000.0,55.0,1.0,USA_HYPER_EQUIPPED,3,GOOD,3.0,0,1,0,0,2,0,3890.909090909091,222632.73916666664,-8632.739166666637,-3.87756948909658
Wallonie,Namur,Onhaye,5520,HOUSE,HOUSE,445000.0,262.0,4.0,INSTALLED,2,JUST_RENOVATED,4.0,1,1,0,0,4,0,1698.473282442748,421372.5,23627.5,5.607271475950613
Wallonie,Hainaut,Fontainel'Evêque Forchiesla-Marche,6141,HOUSE,HOUSE,140000.0,68.0,2.0,INSTALLED,2,GOOD,3.0,1,1,0,0,2,0,2058.823529411765,139698.98,301.0199999999895,0.2154775933224348
Flanders,Antwerp,Malle Westmalle,2390,APARTMENT,APARTMENT,199000.0,115.0,2.0,INSTALLED,2,,3.0,0,1,0,0,2,0,1730.4347826086957,357630.695,-158630.695,-44.35600669008571
Flanders,Antwerp,Schoten,2900,HOUSE,HOUSE,375000.0,156.0,4.0,HYPER_EQUIPPED,3,,3.0,0,0,0,0,2,0,2403.846153846154,384856.075,-9856.075000000012,-2.5609768534899735
Flanders,East Flanders,Denderhoutem,9450,HOUSE,HOUSE,399000.0,195.0,4.0,USA_HYPER_EQUIPPED,3,GOOD,3.0,1,1,0,0,2,0,2046.1538461538462,386341.30047619046,12658.69952380954,3.276558708118154
Wallonie,Luxembourg,Humain,6900,HOUSE,HOUSE,459000.0,234.0,4.0,NOT_INSTALLED,0,GOOD,3.0,1,1,0,0,4,0,1961.5384615384614,428606.65666666673,30393.343333333265,7.091197222578506
Flanders,Flemish Brabant,Pepingen,1670,HOUSE,HOUSE,465000.0,150.0,3.0,SEMI_EQUIPPED,1,GOOD,3.0,1,1,0,0,4,0,3100.0,434358.125,30641.875,7.054518664753882
Wallonie,Walloon Brabant,NETHEN,1390,HOUSE,HOUSE,495000.0,160.0,4.0,SEMI_EQUIPPED,1,,3.0,1,1,0,0,4,0,3093.75,466997.9662857143,28002.033714285702,5.996178942062836
Wallonie,Hainaut,VELLEREILLE-LES-BRAYEUX,7120,HOUSE,HOUSE,500000.0,334.0,4.0,INSTALLED,2,GOOD,3.0,1,1,0,1,4,0,1497.005988023952,522985.0,-22985.0,-4.394963526678585
Wallonie,Walloon Brabant,Jauchelette,1370,HOUSE,HOUSE,570000.0,282.0,4.0,INSTALLED,2,GOOD,3.0,1,1,1,0,4,0,2021.276595744681,580430.0,-10430.0,-1.7969436452285374
Wallonie,Liège,Theux,4910,HOUSE,VILLA,575000.0,207.0,4.0,INSTALLED,2,AS_NEW,5.0,1,1,0,0,4,0,2777.777777777778,603786.642857143,-28786.642857142957,-4.7676846113924265
Wallonie,Hainaut,Merbes-le-Chateau,6567,HOUSE,MANSION,595000.0,372.0,4.0,HYPER_EQUIPPED,3,JUST_RENOVATED,4.0,0,1,0,0,4,0,1599.4623655913979,757820.0,-162820.0,-21.48531313504526
Flanders,Flemish Brabant,Dilbeek,1702,HOUSE,VILLA,668500.0,288.0,5.0,INSTALLED,2,AS_NEW,5.0,1,1,0,0,4,0,2321.1805555555557,839905.0,-171405.0,-20.407665152606544
Flanders,West Flanders,Hooglede,8830,HOUSE,HOUSE,265000.0,208.0,3.0,INSTALLED,2,GOOD,3.0,1,1,0,0,3,0,1274.0384615384614,337823.41845238104,-72823.41845238104,-21.556651929577846
Flanders,East Flanders,Aalst,9300,HOUSE,VILLA,599000.0,312.0,4.0,INSTALLED,2,TO_BE_DONE_UP,2.0,0,1,1,1,1,0,1919.871794871795,715734.865,-116734.86499999999,-16.309791615363043
Wallonie,Hainaut,LA HESTRE,7170,HOUSE,HOUSE,300000.0,140.0,2.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,1,2,0,2142.8571428571427,295177.5,4822.5,1.633762735980893
Wallonie,Hainaut,LA HESTRE,7170,HOUSE,BUNGALOW,300000.0,140.0,2.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,1,2,0,2142.8571428571427,309551.4166666666,-9551.416666666628,-3.08556709884221
Flanders,East Flanders,Oudenaarde,9700,HOUSE,VILLA,495000.0,307.0,4.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,1,1,0,0,4,0,1612.3778501628665,629157.5,-134157.5,-21.323357029042807
Wallonie,Luxembourg,Wolkrange,6780,HOUSE,HOUSE,680000.0,220.0,4.0,INSTALLED,2,GOOD,3.0,1,1,0,1,4,0,3090.909090909091,579562.49,100437.51000000001,17.329884478893728
Brussels,Brussels,Uccle,1180,HOUSE,VILLA,2150000.0,416.0,5.0,INSTALLED,2,AS_NEW,5.0,0,0,1,1,4,0,5168.2692307692305,2194825.0,-44825.0,-2.042304056132038
Wallonie,Liège,Seraing,4100,HOUSE,HOUSE,148500.0,116.0,4.0,INSTALLED,2,GOOD,3.0,1,1,0,0,2,0,1280.1724137931035,166769.88647619047,-18269.88647619047,-10.955147156497489
Wallonie,Liège,Seraing Jemeppesur-Meuse,4101,HOUSE,HOUSE,150000.0,190.0,6.0,USA_SEMI_EQUIPPED,1,TO_BE_DONE_UP,2.0,1,1,0,0,3,0,789.4736842105264,191959.0,-41959.0,-21.85831349402737
Wallonie,Liège,Ans,4430,HOUSE,HOUSE,150000.0,122.0,3.0,SEMI_EQUIPPED,1,GOOD,3.0,0,0,0,0,2,0,1229.5081967213114,168335.8333333333,-18335.833333333314,-10.892412488923421
Wallonie,Liège,Liege,4020,HOUSE,HOUSE,180000.0,170.0,4.0,SEMI_EQUIPPED,1,TO_BE_DONE_UP,2.0,0,0,0,0,3,0,1058.8235294117646,184788.5,-4788.5,-2.591340911366238
Wallonie,Liège,Liege,4000,HOUSE,HOUSE,209000.0,165.0,4.0,HYPER_EQUIPPED,3,AS_NEW,5.0,0,0,0,0,3,0,1266.6666666666667,255317.77,-46317.76999999999,-18.141224561063645
Flanders,Antwerp,Schoten,2900,HOUSE,HOUSE,449000.0,175.0,5.0,INSTALLED,2,GOOD,3.0,1,0,0,0,2,0,2565.714285714286,354099.83333333326,94900.16666666674,26.800398569330053
Flanders,West Flanders,Roesbrugge-Haringe,8972,HOUSE,COUNTRY_COTTAGE,820000.0,310.0,5.0,INSTALLED,2,AS_NEW,5.0,1,1,0,1,4,0,2645.1612903225805,887510.0,-67510.0,-7.606674854367839
Flanders,Antwerp,Schoten,2900,HOUSE,HOUSE,1149000.0,220.0,4.0,HYPER_EQUIPPED,3,AS_NEW,5.0,0,0,0,0,4,0,5222.727272727273,924600.0,224400.0,24.26995457495133
Wallonie,Hainaut,Cour-sur-heure,6120,HOUSE,VILLA,280000.0,146.0,3.0,NOT_INSTALLED,0,GOOD,3.0,1,0,0,0,4,0,1917.8082191780823,332556.1913333334,-52556.19133333338,-15.803702563051777
Wallonie,Hainaut,Ham-sur-heure-nalinnes,6120,HOUSE,VILLA,455000.0,189.0,3.0,INSTALLED,2,AS_NEW,5.0,1,1,0,0,4,0,2407.4074074074074,473339.5,-18339.5,-3.874491775987426
Wallonie,Hainaut,Ham-sur-heure-nalinnes,6120,HOUSE,VILLA,380000.0,160.0,3.0,NOT_INSTALLED,0,AS_NEW,5.0,1,1,0,0,3,0,2375.0,358481.33333333326,21518.666666666744,6.002730035222684
Wallonie,Walloon Brabant,Perwez,1360,HOUSE,HOUSE,299000.0,134.0,3.0,USA_SEMI_EQUIPPED,1,AS_NEW,5.0,1,0,0,0,2,0,2231.3432835820895,284546.0,14454.0,5.079670773794044
Wallonie,Walloon Brabant,Perwez,1360,APARTMENT,TRIPLEX,299000.0,134.0,3.0,USA_SEMI_EQUIPPED,1,AS_NEW,5.0,1,0,0,0,2,0,2231.3432835820895,305734.75,-6734.75,-2.2028081531458232
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,APARTMENT,1175000.0,72.0,2.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,0,2,0,16319.444444444445,914263.0838690478,260736.9161309522,28.518806099831345
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,APARTMENT,695000.0,77.0,3.0,USA_HYPER_EQUIPPED,3,JUST_RENOVATED,4.0,0,1,0,0,2,0,9025.974025974027,690565.39,4434.609999999986,0.6421709028887165
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,APARTMENT,594000.0,78.0,3.0,INSTALLED,2,AS_NEW,5.0,0,1,0,0,2,1,7615.384615384615,520512.0,73488.0,14.118406492069347
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,APARTMENT,695000.0,85.0,2.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,0,2,0,8176.470588235294,641197.1428571428,53802.85714285716,8.391000761967572
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,APARTMENT,1675000.0,254.0,3.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,0,2,0,6594.488188976378,1419850.0,255150.0,17.970208120576117
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,APARTMENT,1000000.0,85.0,2.0,USA_HYPER_EQUIPPED,3,JUST_RENOVATED,4.0,0,1,0,0,2,0,11764.70588235294,813185.0,186815.0,22.97324717007815
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,DUPLEX,1135000.0,140.0,3.0,USA_HYPER_EQUIPPED,3,GOOD,3.0,0,1,0,0,2,0,8107.142857142857,911247.55,223752.44999999995,24.554518692533104
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,DUPLEX,1250000.0,108.0,2.0,USA_HYPER_EQUIPPED,3,GOOD,3.0,0,1,0,0,2,0,11574.074074074075,943929.4166666667,306070.58333333326,32.42515572977604
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,APARTMENT,675000.0,94.0,3.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,0,2,0,7180.851063829788,895875.0,-220875.0,-24.654667224780244
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,APARTMENT,695000.0,106.0,3.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,0,2,0,6556.603773584906,619412.75,75587.25,12.203050389259827
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,GROUND_FLOOR,995000.0,100.0,2.0,USA_HYPER_EQUIPPED,3,AS_NEW,5.0,1,1,0,0,4,0,9950.0,354029.08,640970.9199999999,181.0503589140191
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,GROUND_FLOOR,665000.0,75.0,2.0,USA_INSTALLED,2,AS_NEW,5.0,1,1,0,0,4,0,8866.666666666666,525809.605,139190.39500000002,26.471634157386685
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,APARTMENT,2950000.0,150.0,2.0,USA_INSTALLED,2,AS_NEW,5.0,0,1,0,0,4,0,19666.666666666668,2111296.875,838703.125,39.72454726434434
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,APARTMENT,495000.0,59.0,1.0,USA_INSTALLED,2,GOOD,3.0,0,1,0,0,2,0,8389.830508474577,310413.7908095239,184586.2091904761,59.46456460877471
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,PENTHOUSE,1250000.0,105.0,3.0,USA_HYPER_EQUIPPED,3,JUST_RENOVATED,4.0,0,1,0,0,1,0,11904.761904761905,976681.82,273318.18000000005,27.984362399619567
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,APARTMENT,635000.0,93.0,3.0,USA_HYPER_EQUIPPED,3,GOOD,3.0,0,1,0,0,2,1,6827.956989247312,551420.50875,83579.49124999996,15.157124177238893
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,DUPLEX,795000.0,83.0,3.0,USA_HYPER_EQUIPPED,3,JUST_RENOVATED,4.0,0,1,0,0,2,0,9578.313253012047,748044.75,46955.25,6.27706430664743
Flanders,West Flanders,Knokke-Heist,8300,APARTMENT,APARTMENT,795000.0,88.0,3.0,USA_HYPER_EQUIPPED,3,JUST_RENOVATED,4.0,0,1,0,0,2,0,9034.09090909091,955780.0,-160780.0,-16.821862771767563
Flanders,East Flanders,Wetteren,9230,APARTMENT,APARTMENT,225000.0,80.0,2.0,USA_HYPER_EQUIPPED,3,GOOD,3.0,0,0,0,0,2,0,2812.5,236573.0944444445,-11573.09444444449,-4.891974073223382
Brussels,Brussels,Bruxelles,1000,APARTMENT,GROUND_FLOOR,386000.0,110.0,3.0,HYPER_EQUIPPED,3,AS_NEW,5.0,0,1,0,0,4,0,3509.090909090909,530423.1666666666,-144423.16666666663,-27.227914567582665
Wallonie,Namur,SUGNY,5550,HOUSE,HOUSE,90000.0,67.0,2.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,0,0,0,0,2,0,1343.2835820895523,120719.995,-30719.994999999995,-25.447313015544772
Wallonie,Liège,Chênée,4032,HOUSE,HOUSE,94000.0,135.0,2.0,NOT_INSTALLED,0,TO_RENOVATE,1.0,0,1,0,0,3,0,696.2962962962963,117244.5,-23244.5,-19.8256634639578
Wallonie,Namur,Andenne,5300,HOUSE,APARTMENT_BLOCK,95000.0,83.0,2.0,SEMI_EQUIPPED,1,TO_RENOVATE,1.0,0,0,0,0,2,0,1144.578313253012,130211.245,-35211.244999999995,-27.04163146585381
Wallonie,Hainaut,LEVAL-TRAHEGNIES,7134,HOUSE,HOUSE,96000.0,106.0,1.0,INSTALLED,2,GOOD,3.0,0,1,0,0,4,0,905.6603773584906,155312.5,-59312.5,-38.18913480885312
